age,short_passing,long_passing,ball_control,interceptions,positioning,vision,marking,gk_handling,gk_reflexes,Points-16/17,Start-16/17,Sub-16/17,Goals-16/17,A-16/17,CS-16/17,Yellow-16/17,Red-16/17,Off-16/17,Pen_SV-16/17,Pen_M-16/17,Goals_conceded-16/17,OG-16/17,Points-15/16,Start-15/16,Sub-16/17.1,Goals-15/16,A-15/16,CS-15/16,Yellow-15/16,Red-15/16,Off-15/16,Pen_SV-15/16,Pen_M-15/16,Goals_conceded-15/16,OG-15/16,league_English Championship,league_English Premier League,league_French Ligue 1,league_French Ligue 2,league_German 2. Bundesliga,league_German Bundesliga,league_Italian Serie A,league_Italian Serie B,league_Spanish Primera Division,league_Spanish Segunda Division,league_Turkish Super Lig
19,20,23,15,5,6,26,6,56,60,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,22,27,16,7,7,45,8,58,55,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,55,47,25,15,6,53,8,66,68,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,35,36,23,13,8,45,13,74,85,27,10,25,0,0,3,0,0,0,0,0,12,0,96,34,0,0,0,9,1,0,0,2,0,42,0,0,1,0,0,0,0,0,0,0,0,0
19,16,19,14,14,7,33,5,63,65,7,1,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,31,22,24,18,15,25,13,60,70,3,0,19,0,0,0,0,0,0,0,0,0,0,2,1,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
23,27,24,20,22,17,22,13,62,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,32,31,22,20,10,43,11,75,79,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,15,20,19,18,9,53,11,77,85,81,33,0,0,0,10,2,1,0,0,0,43,0,79,34,0,0,0,8,0,0,0,1,0,52,0,0,0,0,0,0,1,0,0,0,0,0
33,15,28,14,19,6,30,13,67,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,30,22,24,21,19,24,17,59,64,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,23,22,25,24,14,37,11,59,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,39,37,31,26,13,41,18,73,75,46,19,13,0,0,3,2,0,1,2,0,25,1,50,17,16,0,0,6,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0
33,72,59,59,69,59,57,72,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,21,0,0,1,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0
35,22,23,15,26,15,24,11,71,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,55,59,48,30,12,70,10,90,89,107,26,0,0,0,14,0,0,0,0,0,13,0,145,34,0,0,0,20,0,0,1,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0
25,30,38,18,22,11,57,10,83,86,113,36,0,0,0,13,1,0,0,0,0,33,0,18,5,31,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
26,31,27,17,21,11,27,13,68,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,32,27,24,15,7,17,12,59,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,31,21,21,21,14,32,12,62,61,1,1,37,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,22,20,22,11,14,49,18,59,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,32,19,22,29,18,44,19,76,81,17,10,28,0,0,2,1,0,0,0,0,18,0,111,36,1,0,0,11,2,0,0,3,0,43,0,0,0,0,0,0,0,1,0,0,0,0
40,32,35,20,14,11,54,11,76,78,3,15,20,0,0,0,1,1,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,38,36,17,22,12,17,13,70,78,0,0,16,0,0,0,0,0,0,0,0,0,0,8,3,25,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
29,20,30,24,27,12,18,12,67,72,17,7,21,0,0,1,3,0,1,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,20,20,16,9,7,36,6,59,50,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,22,16,20,14,11,48,9,67,71,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,18,43,34,20,14,44,12,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,28,0,0,4,2,0,0,1,0,18,1,1,0,0,0,0,0,0,0,0,0,0
29,29,25,17,23,8,15,15,75,82,63,32,0,0,0,7,4,0,0,0,0,50,0,86,33,0,0,0,11,2,0,1,1,0,49,0,0,0,0,0,0,1,0,0,0,0,0
36,28,32,21,27,12,36,13,71,62,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,34,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0
26,12,14,14,17,14,20,12,64,72,1,1,37,0,0,0,0,0,0,0,0,2,0,6,1,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,24,26,14,17,17,20,13,71,75,67,23,12,0,0,8,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,33,31,23,19,12,44,14,85,90,47,16,2,0,0,6,1,1,1,1,0,20,0,72,25,1,0,0,8,2,0,0,1,0,30,0,0,0,0,0,0,0,1,0,0,0,0
30,27,26,15,15,11,14,11,66,67,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,35,29,22,23,11,32,12,74,75,42,16,21,0,0,5,1,0,0,0,0,20,0,12,7,32,0,0,1,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0
29,39,35,17,30,6,48,14,73,78,49,28,0,0,0,3,3,0,1,2,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,32,31,18,22,13,18,14,64,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,33,33,19,17,10,38,12,74,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,24,18,23,19,13,27,16,66,70,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,39,35,35,28,10,32,15,76,82,17,4,31,0,0,2,0,0,0,0,0,3,0,2,1,37,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18,16,24,19,12,6,23,9,48,47,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,31,35,24,11,10,62,13,78,79,32,7,11,0,0,5,0,0,0,0,0,6,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,29,25,20,22,12,32,13,67,73,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,33,19,24,24,14,42,17,70,74,20,6,32,0,0,3,0,0,0,0,0,9,0,11,3,9,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
24,35,28,32,23,10,33,18,66,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,36,23,22,19,14,39,15,73,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
22,24,23,24,16,12,31,12,63,72,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,23,0,0,3,0,1,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0
27,31,21,32,24,18,46,12,63,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,18,25,15,23,10,50,20,68,71,10,4,18,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,36,36,24,15,11,40,19,80,83,37,7,31,0,0,5,0,0,0,0,0,2,0,9,3,31,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
25,32,35,24,17,13,41,15,69,72,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,31,31,22,15,12,47,18,67,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,33,37,24,23,15,38,10,71,73,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,28,19,24,24,19,19,14,52,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,26,32,20,17,5,27,12,61,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,30,25,17,21,10,41,10,82,84,105,34,0,0,0,12,1,0,0,1,0,37,0,66,33,1,0,0,6,1,0,0,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0
31,22,36,23,23,10,47,13,83,84,71,33,3,0,0,7,3,0,1,0,0,46,0,83,38,0,0,0,8,0,0,0,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0
23,36,31,20,19,13,49,14,65,66,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,12,13,22,21,14,27,10,62,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,27,24,20,9,7,28,9,68,70,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,38,41,16,16,20,41,12,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,58,36,2,0,0,7,4,0,0,0,0,69,0,0,0,0,0,0,0,0,0,1,0,0
20,28,24,25,25,15,19,13,69,72,0,0,14,0,0,0,0,0,0,0,0,0,0,38,21,13,0,0,3,0,0,0,2,0,44,0,0,0,0,1,0,0,0,0,0,0,0
28,48,36,29,20,13,47,12,69,69,2,7,30,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,32,49,20,16,13,52,18,73,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
27,22,17,23,23,11,35,22,78,79,96,33,0,0,0,9,1,0,0,2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,35,33,22,23,13,53,11,87,81,97,35,0,0,0,12,2,0,1,0,0,39,1,119,34,2,0,0,16,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0
22,31,25,24,18,12,30,15,59,76,13,3,16,0,0,2,1,0,0,0,0,1,0,37,25,12,0,0,2,2,0,0,0,0,44,0,0,0,0,0,0,0,1,0,0,0,0
27,27,21,22,16,12,42,16,61,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,28,17,14,11,4,30,6,63,66,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,24,27,18,6,5,35,9,62,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,26,18,25,22,12,41,16,67,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,45,42,16,17,12,42,10,62,78,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,25,26,24,23,11,42,12,86,87,104,34,0,0,0,8,2,0,0,4,0,40,0,81,34,0,0,0,8,1,0,1,1,0,49,0,0,0,0,0,0,1,0,0,0,0,0
